ObservationIdentifier,DateOfObservation,SamplingProtocol,LengtSpecimen_Cm,WeightSpecimen_Gram,LengthOfTime_Min,LengthOfLocation_Meter,Oxygen_MgPerL,Oxygen_PercentSaturation,Conductivity_MicroSPerCm,Temperature_Celsius,Location,XCoordinaat,YCoordinaat,ID,Waterbody,CoordinateUncertainty,ESRI_OID,Shape
VIS_21825,2022-05-03T00:00:00,targeted monitoring,12.20000000,17.90000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21825,,15,17389,POINT (195229.58880000 204595.82890000)
VIS_21826,2022-05-03T00:00:00,targeted monitoring,13.00000000,20.10000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21826,,15,17390,POINT (195229.58880000 204595.82890000)
VIS_21827,2022-05-03T00:00:00,targeted monitoring,10.80000000,13.50000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21827,,15,17391,POINT (195229.58880000 204595.82890000)
VIS_21828,2022-05-03T00:00:00,targeted monitoring,15.20000000,42.30000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21828,,15,17392,POINT (195229.58880000 204595.82890000)
VIS_21829,2022-05-03T00:00:00,targeted monitoring,16.20000000,41.60000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21829,,15,17393,POINT (195229.58880000 204595.82890000)
VIS_21830,2022-05-03T00:00:00,targeted monitoring,8.70000000,7.20000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21830,,15,17394,POINT (195229.58880000 204595.82890000)
VIS_21831,2022-05-03T00:00:00,targeted monitoring,17.10000000,52.70000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21831,,15,17395,POINT (195229.58880000 204595.82890000)
VIS_21832,2022-05-03T00:00:00,targeted monitoring,10.00000000,10.30000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21832,,15,17396,POINT (195229.58880000 204595.82890000)
VIS_21833,2022-05-03T00:00:00,targeted monitoring,7.20000000,3.90000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21833,,15,17397,POINT (195229.58880000 204595.82890000)
VIS_21851,2022-05-03T00:00:00,targeted monitoring,0.00000000,0.00000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21851,,15,17398,POINT (195229.58880000 204595.82890000)
VIS_21859,2022-05-03T00:00:00,targeted monitoring,0.00000000,0.00000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21859,,15,17399,POINT (195229.58880000 204595.82890000)
VIS_21860,2022-05-03T00:00:00,targeted monitoring,9.20000000,9.40000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21860,,15,17400,POINT (195229.58880000 204595.82890000)
VIS_21861,2022-05-03T00:00:00,targeted monitoring,11.00000000,13.50000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21861,,15,17401,POINT (195229.58880000 204595.82890000)
VIS_21862,2022-05-03T00:00:00,targeted monitoring,18.40000000,51.30000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21862,,15,17402,POINT (195229.58880000 204595.82890000)
VIS_21863,2022-05-03T00:00:00,targeted monitoring,10.20000000,10.00000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21863,,15,17403,POINT (195229.58880000 204595.82890000)
VIS_21864,2022-05-03T00:00:00,targeted monitoring,11.10000000,15.30000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21864,,15,17404,POINT (195229.58880000 204595.82890000)
VIS_21865,2022-05-03T00:00:00,targeted monitoring,10.00000000,13.20000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21865,,15,17405,POINT (195229.58880000 204595.82890000)
VIS_21866,2022-05-03T00:00:00,targeted monitoring,11.30000000,15.80000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21866,,15,17406,POINT (195229.58880000 204595.82890000)
VIS_21867,2022-05-03T00:00:00,targeted monitoring,9.80000000,9.70000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21867,,15,17407,POINT (195229.58880000 204595.82890000)
VIS_21868,2022-05-03T00:00:00,targeted monitoring,8.20000000,6.70000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21868,,15,17408,POINT (195229.58880000 204595.82890000)
VIS_21869,2022-05-03T00:00:00,targeted monitoring,8.00000000,5.70000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21869,,15,17409,POINT (195229.58880000 204595.82890000)
VIS_21870,2022-05-03T00:00:00,targeted monitoring,11.00000000,14.50000000,0,0,0,0,0,0,Grote Nete - vispassage Malesbroek - meest so deel,195229.58880000,204595.82890000,21870,,15,17410,POINT (195229.58880000 204595.82890000)
VIS_21871,2022-09-12T00:00:00,targeted monitoring,59.00000000,2300.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21871,,15,17411,POINT (107026.02790000 213110.76460000)
VIS_21872,2022-09-12T00:00:00,targeted monitoring,57.00000000,1900.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21872,,15,17412,POINT (107026.02790000 213110.76460000)
VIS_21873,2022-09-12T00:00:00,targeted monitoring,64.00000000,2800.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21873,,15,17413,POINT (107026.02790000 213110.76460000)
VIS_21874,2022-09-12T00:00:00,targeted monitoring,57.00000000,2000.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21874,,15,17414,POINT (107026.02790000 213110.76460000)
VIS_21875,2022-09-12T00:00:00,targeted monitoring,55.00000000,1900.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21875,,15,17415,POINT (107026.02790000 213110.76460000)
VIS_21876,2022-09-12T00:00:00,targeted monitoring,56.00000000,2000.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21876,,15,17416,POINT (107026.02790000 213110.76460000)
VIS_21877,2022-09-12T00:00:00,targeted monitoring,56.70000000,1900.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21877,,15,17417,POINT (107026.02790000 213110.76460000)
VIS_21878,2022-09-12T00:00:00,targeted monitoring,55.00000000,1800.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21878,,15,17418,POINT (107026.02790000 213110.76460000)
VIS_21879,2022-09-12T00:00:00,targeted monitoring,60.00000000,2500.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21879,,15,17419,POINT (107026.02790000 213110.76460000)
VIS_21880,2022-09-12T00:00:00,targeted monitoring,55.00000000,1800.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21880,,15,17420,POINT (107026.02790000 213110.76460000)
VIS_21881,2022-09-12T00:00:00,targeted monitoring,58.00000000,2800.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21881,,15,17421,POINT (107026.02790000 213110.76460000)
VIS_21882,2022-09-12T00:00:00,targeted monitoring,56.00000000,1800.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21882,,15,17422,POINT (107026.02790000 213110.76460000)
VIS_21883,2022-09-12T00:00:00,targeted monitoring,72.00000000,2500.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21883,,15,17423,POINT (107026.02790000 213110.76460000)
VIS_21884,2022-09-12T00:00:00,targeted monitoring,34.80000000,750.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21884,,15,17424,POINT (107026.02790000 213110.76460000)
VIS_21885,2022-09-12T00:00:00,targeted monitoring,34.30000000,800.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21885,,15,17425,POINT (107026.02790000 213110.76460000)
VIS_21886,2022-09-12T00:00:00,targeted monitoring,26.30000000,200.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21886,,15,17426,POINT (107026.02790000 213110.76460000)
VIS_21887,2022-09-12T00:00:00,targeted monitoring,18.00000000,70.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21887,,15,17427,POINT (107026.02790000 213110.76460000)
VIS_21888,2022-09-12T00:00:00,targeted monitoring,21.50000000,100.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21888,,15,17428,POINT (107026.02790000 213110.76460000)
VIS_21889,2022-09-12T00:00:00,targeted monitoring,17.60000000,52.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21889,,15,17429,POINT (107026.02790000 213110.76460000)
VIS_21890,2022-09-12T00:00:00,targeted monitoring,17.90000000,33.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21890,,15,17430,POINT (107026.02790000 213110.76460000)
VIS_21891,2022-09-12T00:00:00,targeted monitoring,22.30000000,130.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21891,,15,17431,POINT (107026.02790000 213110.76460000)
VIS_21892,2022-09-12T00:00:00,targeted monitoring,15.00000000,35.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21892,,15,17432,POINT (107026.02790000 213110.76460000)
VIS_21893,2022-09-12T00:00:00,targeted monitoring,20.90000000,85.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21893,,15,17433,POINT (107026.02790000 213110.76460000)
VIS_21894,2022-09-12T00:00:00,targeted monitoring,13.90000000,25.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21894,,15,17434,POINT (107026.02790000 213110.76460000)
VIS_21895,2022-09-12T00:00:00,targeted monitoring,13.60000000,20.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21895,,15,17435,POINT (107026.02790000 213110.76460000)
VIS_21896,2022-09-12T00:00:00,targeted monitoring,18.80000000,60.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21896,,15,17436,POINT (107026.02790000 213110.76460000)
VIS_21897,2022-09-12T00:00:00,targeted monitoring,17.60000000,60.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21897,,15,17437,POINT (107026.02790000 213110.76460000)
VIS_21898,2022-09-12T00:00:00,targeted monitoring,11.00000000,15.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21898,,15,17438,POINT (107026.02790000 213110.76460000)
VIS_21899,2022-09-12T00:00:00,targeted monitoring,11.50000000,12.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21899,,15,17439,POINT (107026.02790000 213110.76460000)
VIS_21900,2022-09-12T00:00:00,targeted monitoring,14.80000000,31.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21900,,15,17440,POINT (107026.02790000 213110.76460000)
VIS_21901,2022-09-12T00:00:00,targeted monitoring,10.20000000,10.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21901,,15,17441,POINT (107026.02790000 213110.76460000)
VIS_21902,2022-09-12T00:00:00,targeted monitoring,15.20000000,40.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21902,,15,17442,POINT (107026.02790000 213110.76460000)
VIS_21903,2022-09-12T00:00:00,targeted monitoring,11.90000000,14.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21903,,15,17443,POINT (107026.02790000 213110.76460000)
VIS_21904,2022-09-12T00:00:00,targeted monitoring,10.50000000,11.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21904,,15,17444,POINT (107026.02790000 213110.76460000)
VIS_21905,2022-09-12T00:00:00,targeted monitoring,11.20000000,9.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21905,,15,17445,POINT (107026.02790000 213110.76460000)
VIS_21906,2022-09-12T00:00:00,targeted monitoring,22.00000000,125.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21906,,15,17446,POINT (107026.02790000 213110.76460000)
VIS_21907,2022-09-12T00:00:00,targeted monitoring,12.60000000,20.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21907,,15,17447,POINT (107026.02790000 213110.76460000)
VIS_21908,2022-09-12T00:00:00,targeted monitoring,12.00000000,15.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21908,,15,17448,POINT (107026.02790000 213110.76460000)
VIS_21909,2022-09-12T00:00:00,targeted monitoring,15.10000000,35.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21909,,15,17449,POINT (107026.02790000 213110.76460000)
VIS_21910,2022-09-12T00:00:00,targeted monitoring,17.30000000,65.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21910,,15,17450,POINT (107026.02790000 213110.76460000)
VIS_21911,2022-09-12T00:00:00,targeted monitoring,15.00000000,20.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21911,,15,17451,POINT (107026.02790000 213110.76460000)
VIS_21912,2022-09-12T00:00:00,targeted monitoring,12.00000000,14.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21912,,15,17452,POINT (107026.02790000 213110.76460000)
VIS_21913,2022-09-12T00:00:00,targeted monitoring,13.70000000,20.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21913,,15,17453,POINT (107026.02790000 213110.76460000)
VIS_21914,2022-09-12T00:00:00,targeted monitoring,15.20000000,34.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21914,,15,17454,POINT (107026.02790000 213110.76460000)
VIS_21915,2022-09-12T00:00:00,targeted monitoring,13.20000000,20.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21915,,15,17455,POINT (107026.02790000 213110.76460000)
VIS_21916,2022-09-12T00:00:00,targeted monitoring,15.00000000,30.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21916,,15,17456,POINT (107026.02790000 213110.76460000)
VIS_21917,2022-09-12T00:00:00,targeted monitoring,11.00000000,18.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21917,,15,17457,POINT (107026.02790000 213110.76460000)
VIS_21918,2022-09-12T00:00:00,targeted monitoring,14.60000000,28.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21918,,15,17458,POINT (107026.02790000 213110.76460000)
VIS_21919,2022-09-12T00:00:00,targeted monitoring,10.50000000,7.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21919,,15,17459,POINT (107026.02790000 213110.76460000)
VIS_21920,2022-09-12T00:00:00,targeted monitoring,10.50000000,7.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21920,,15,17460,POINT (107026.02790000 213110.76460000)
VIS_21921,2022-09-12T00:00:00,targeted monitoring,15.20000000,35.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21921,,15,17461,POINT (107026.02790000 213110.76460000)
VIS_21922,2022-09-12T00:00:00,targeted monitoring,11.50000000,15.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21922,,15,17462,POINT (107026.02790000 213110.76460000)
VIS_21923,2022-09-12T00:00:00,targeted monitoring,10.70000000,8.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21923,,15,17463,POINT (107026.02790000 213110.76460000)
VIS_21924,2022-09-12T00:00:00,targeted monitoring,12.00000000,15.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21924,,15,17464,POINT (107026.02790000 213110.76460000)
VIS_21925,2022-09-12T00:00:00,targeted monitoring,12.40000000,18.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21925,,15,17465,POINT (107026.02790000 213110.76460000)
VIS_21926,2022-09-12T00:00:00,targeted monitoring,17.00000000,52.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21926,,15,17466,POINT (107026.02790000 213110.76460000)
VIS_21927,2022-09-12T00:00:00,targeted monitoring,15.00000000,35.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21927,,15,17467,POINT (107026.02790000 213110.76460000)
VIS_21928,2022-09-12T00:00:00,targeted monitoring,16.30000000,40.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21928,,15,17468,POINT (107026.02790000 213110.76460000)
VIS_21929,2022-09-12T00:00:00,targeted monitoring,16.20000000,40.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21929,,15,17469,POINT (107026.02790000 213110.76460000)
VIS_21930,2022-09-12T00:00:00,targeted monitoring,13.10000000,20.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21930,,15,17470,POINT (107026.02790000 213110.76460000)
VIS_21931,2022-09-12T00:00:00,targeted monitoring,14.20000000,30.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21931,,15,17471,POINT (107026.02790000 213110.76460000)
VIS_21932,2022-09-12T00:00:00,targeted monitoring,13.00000000,21.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21932,,15,17472,POINT (107026.02790000 213110.76460000)
VIS_21933,2022-09-12T00:00:00,targeted monitoring,15.00000000,30.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21933,,15,17473,POINT (107026.02790000 213110.76460000)
VIS_21934,2022-09-12T00:00:00,targeted monitoring,13.40000000,24.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21934,,15,17474,POINT (107026.02790000 213110.76460000)
VIS_21935,2022-09-12T00:00:00,targeted monitoring,11.00000000,14.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21935,,15,17475,POINT (107026.02790000 213110.76460000)
VIS_21936,2022-09-12T00:00:00,targeted monitoring,9.00000000,6.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21936,,15,17476,POINT (107026.02790000 213110.76460000)
VIS_21937,2022-09-12T00:00:00,targeted monitoring,14.40000000,46.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21937,,15,17477,POINT (107026.02790000 213110.76460000)
VIS_21939,2022-09-12T00:00:00,targeted monitoring,30.00000000,260.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21939,,15,17478,POINT (107026.02790000 213110.76460000)
VIS_21940,2022-09-12T00:00:00,targeted monitoring,22.50000000,100.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21940,,15,17479,POINT (107026.02790000 213110.76460000)
VIS_21941,2022-09-12T00:00:00,targeted monitoring,29.30000000,120.00000000,0,0,0,0,0,0,Vijver Gemeentehuis Assenede,107026.02790000,213110.76460000,21941,,15,17480,POINT (107026.02790000 213110.76460000)
